DENV inhibitors RdRp_登革熱病毒抑制物_3738,,,
Molecule ChEMBL ID,Smiles,Standard Value,標籤小於等於10000為1；反之為0
CHEMBL1604913,CCOC(=O)C1=C(C)NC(=O)NC1,5874.0,
CHEMBL5080811,CN1C[C@H]2C[C@@H](C1)c1ccc([N+](=O)[O-])c(=O)n1C2,1374.0,
CHEMBL5076961,C=CCNC(=S)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,315.0,
CHEMBL4435541,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H]1CN(c2ccccc2)C1=O)c1ccc(OCc2ccccc2)cc1,2300.0,
CHEMBL5094408,CN1C[C@H]2C[C@@H](C1)c1ccc(NCc3cn(C)c(=O)n(C)c3=O)c(=O)n1C2,1843.0,
CHEMBL5076961,C=CCNC(=S)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,7510.0,
CHEMBL5094408,CN1C[C@H]2C[C@@H](C1)c1ccc(NCc3cn(C)c(=O)n(C)c3=O)c(=O)n1C2,237.0,
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,4000.0,
CHEMBL4533005,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3O)c2)nn1,1600.0,
CHEMBL4526128,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,2100.0,
CHEMBL4641825,COc1cccc(-c2ccc3nsc(N4C[C@@H](C)O[C@@H](C)C4)c3n2)c1,10000.0,
CHEMBL4649859,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2c(Cl)cccc2Cl)cc1.O=C(O)C(F)(F)F,2900.0,
CHEMBL4634622,CC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4634176,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OCc3ccc(Cl)cc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,2200.0,
CHEMBL4871109,Fc1cc(F)cc(NNc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,
CHEMBL4873306,Fc1cccc(/N=N/c2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,4000.0,
CHEMBL4643096,COc1cc(-c2cnc3c(N4C[C@@H](C)O[C@@H](C)C4)snc3c2)ccc1C(=O)N1CCCC1,8850.0,
CHEMBL5076961,C=CCNC(=S)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,100.0,
CHEMBL5077292,Cn1cc(CNc2ccc3n(c2=O)C[C@@H]2C[C@H]3CN(C(=O)Nc3ccccc3)C2)c(=O)n(C)c1=O,100.0,
CHEMBL3417270,[N-]=[N+]=N[C@]1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,360.0,
CHEMBL4129286,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@@]1(F)O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1,1100.0,
CHEMBL4634176,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OCc3ccc(Cl)cc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4641720,O=C(N[C@@H](Cc1cccc(O)c1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,5900.0,
CHEMBL4537775,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H]1CN(c2cccc(F)c2)C1=O)c1ccc(OCc2ccccc2)cc1,1900.0,
CHEMBL2164646,O=C(NCCCCc1ccccc1)c1cc(/C=N/Nc2cccc(Br)c2)nc2ccccc12,100000.0,
CHEMBL2164639,O=C(N/N=C\C=C\c1ccccc1)c1cc(/C=N/Nc2cccc([N+](=O)[O-])c2)nc2ccccc12,21960.0,
CHEMBL2164638,O=C(N/N=C\Cc1ccccc1)c1cc(/C=N/Nc2cccc(Br)c2)nc2ccccc12,9450.0,
CHEMBL2164651,CCOC(=O)c1cc(/C=N/Nc2ccc([N+](=O)[O-])cc2)c(O)c(/C=N/Nc2ccc([N+](=O)[O-])cc2)c1,14580.0,
CHEMBL311226,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,28000.0,
CHEMBL4452943,COc1ccc(C[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](CO)C(=O)N(C)[C@@H](Cc3ccc(OC)cc3)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](Cc3ccc(OC)cc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)CSCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N2C)cc1,1700.0,
CHEMBL4589938,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,20000.0,
CHEMBL4476608,CN(C(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1,,
CHEMBL4436496,Nc1cc(N)c(/N=N/c2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1/N=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1,2750.0,
CHEMBL52606,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,88.0,
CHEMBL1257013,OC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,893.0,
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,1.6,
CHEMBL304087,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,8000.0,
CHEMBL215226,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,4000.0,
CHEMBL3426586,CN1C(=O)C2(CC(=O)Nc3c2cnn3Cc2ccc(Cl)cc2)c2cc(Cl)ccc21,11.0,
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,6660.0,
CHEMBL400092,O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,400.0,
CHEMBL4850391,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-c3ccoc3)cc2)cc1,590.0,
CHEMBL3357580,CC[C@H](C)C(=O)O[C@@H]1[C@@H]2C(=O)[C@](C)(C3CC[C@]4(C)[C@@H](CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@H]24)[C@@H]([C@@H](O)C(=O)OC)C1(C)C,7200.0,
CHEMBL275938,O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,127000.0,
CHEMBL3344315,O=c1c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,1700.0,
CHEMBL205548,N=C(N)Nc1ccc(O[C@H]2C[C@@H](Oc3ccc(NC(=N)N)cc3NC(=N)N)[C@H](NC(=N)N)C[C@@H]2NC(=N)N)c(NC(=N)N)c1,1000.0,
CHEMBL1535689,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,440.0,
CHEMBL1877532,Cc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1[N+](=O)[O-],980.0,
CHEMBL1255949,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,11700.0,
CHEMBL2440331,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cccc(/C=C2\SC(=S)NC2=O)c1)C(N)=O,50000.0,
CHEMBL4516506,Nc1c(C(=O)Nc2nnc(-c3ccccc3)s2)sc2nc3c(cc12)CCCCC3,16.0,
CHEMBL418052,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,490.0,
CHEMBL599410,O=S(=O)(Nc1ccccc1)c1cc(S(=O)(=O)Nc2ccccc2)c2cc(O)ccc2c1,100000.0,
CHEMBL4447821,COc1cc(CN2C(=O)[C@]3(CC(=O)Nc4c3nnn4[C@@H](C)c3ccc(Cl)cc3)c3cc(Cl)ccc32)cc(OC)c1,3100.0,
CHEMBL4513651,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCCCCCCN(C)C)c2ccc(Cl)cc21,5000.0,
CHEMBL4278035,COc1ncnc2c1c1cc(Cl)ccc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,50000.0,
CHEMBL4281487,Cc1ncnc2c1c1cc(Cl)ccc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,50000.0,
CHEMBL4284758,OC[C@H]1O[C@@H](n2c3ccc(Cl)cc3c3c(-c4ccccc4)ncnc32)[C@H](F)[C@@H]1O,50000.0,
CHEMBL4456436,Cc1ccc(S(=O)(=O)NCC(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,23000.0,
CHEMBL4515653,Cc1ccc(S(=O)(=O)N2CCCC[C@@H]2C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,29000.0,
CHEMBL3741422,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,7940.0,
CHEMBL3628599,CN1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,10000.0,
CHEMBL4469492,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)CC(=O)N[C@@H](C(N)=O)c1ccccc1,,
CHEMBL4638781,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)CC2CCCCC2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4640021,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)Cc2ccc(-c3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,20000.0,
CHEMBL3765560,Brc1ccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)cc1,,
CHEMBL3764674,Brc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,4900.0,
CHEMBL3765487,Clc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,,
CHEMBL3765469,Clc1ccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)cc1Cl,,
CHEMBL3763774,FC(F)(F)c1ccc(-c2noc(/C=C/c3ccc(Br)s3)n2)cc1,21000.0,
CHEMBL3765487,Clc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,,
CHEMBL4638250,O=C(O)CCNC(=O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,23700.0,
CHEMBL4644102,O=C(NCc1ccccc1)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,,
CHEMBL4638250,O=C(O)CCNC(=O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,11400.0,
CHEMBL4644051,CCCCCC(=O)N[C@H](C(=O)Nc1ccc(CN)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4638202,CCCCCC(=O)N[C@H](C(=O)NCc1cccc(CN)c1)c1ccc(OCc2ccccc2)cc1,30000.0,
CHEMBL4640040,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(N)=O)cc1)c1ccc(OCc2ccccc2)cc1,,
CHEMBL3335490,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O,23000.0,
CHEMBL4649657,CCCCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,2300.0,
CHEMBL4644972,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=O)CN)cc1)c1ccc(OCc2ccccc2)cc1,,
CHEMBL4632939,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccccc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4634331,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(Oc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,3000.0,
CHEMBL202885,O=C(c1ccccc1)N1N=C(c2cccs2)CC1c1ccc(Cl)cc1,17000.0,
CHEMBL599013,O=C(O)c1ccccc1/C=N/NC(=O)c1cc(-c2ccco2)nc2ccccc12,4340.0,
CHEMBL4531719,CCCCc1cn(-c2ccc(NC(=O)Nc3ccccc3C)cc2)nn1,2550.0,
CHEMBL4472690,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2cc(Cl)cc(Cl)c2)no1,36000.0,
CHEMBL4641686,CCCCCC(=O)N[C@H](C(=O)Nc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4642885,CCCCCC(=O)N[C@@H](C(=O)NCc1ccc(CN)cc1)c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4646895,COc1cc(-c2cnc3c(N4C[C@@H](C)O[C@@H](C)C4)snc3c2)ccc1C(N)=O,10050.0,
CHEMBL289277,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,16870.0,
CHEMBL2440157,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C2\SC(=S)N(Cc3ccccc3)C2=O)cc1)C(N)=O,10900.0,
CHEMBL2440173,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C2\SC(=S)N(C3CCCCC3)C2=O)cc1)C(N)=O,6100.0,
CHEMBL521487,C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O,5000.0,
CHEMBL2440166,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C2\SC(=S)NC2=O)cc1)C(N)=O,50000.0,
CHEMBL5183196,COc1cc2nc(NC(=O)c3ccccc3Sc3ccc(C(F)(F)F)cc3)sc2cc1OC,2500.0,
CHEMBL4522006,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Sc1ccc(C(F)(F)F)cc1,3000.0,
CHEMBL1458891,Cc1ccc(C2=NC(=O)/C(=C/c3cc(O)c(O)c(Br)c3)S2)cc1,6900.0,
CHEMBL4521110,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CC2CC2)c2ccc(Cl)cc21,17.0,
CHEMBL4476758,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(Cc2ccc(Cl)cc2)c2ccc(Cl)cc21,6500.0,
CHEMBL4292112,OC[C@H]1O[C@@H](n2c3ccc(Cl)cc3c3c(-c4ccco4)ncnc32)[C@@H](F)[C@@H]1O,10500.0,
CHEMBL4277791,OC[C@H]1O[C@@H](n2c3ccc(Cl)cc3c3c(Cl)ncnc32)[C@H](F)[C@@H]1O,50000.0,
CHEMBL3765487,Clc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,5900.0,
CHEMBL3765002,FC(F)(F)c1ccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)cc1,4800.0,
CHEMBL3765002,FC(F)(F)c1ccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)cc1,,
CHEMBL3765487,Clc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,,
CHEMBL3764653,Clc1ccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)cc1,7000.0,
CHEMBL4456709,CCCCCOCc1c(Nc2cccc(O)c2)nc(N2CCOCC2)nc1C(=O)NCc1ccc(C(F)(F)F)cc1,10900.0,
CHEMBL4574516,O=C1c2nc(N3CCOCC3)nc(Nc3cccc(O)c3)c2CN1Cc1ccccc1,100000.0,
CHEMBL4437334,O=C1C=C/C(=N/Nc2ccc([N+](=O)[O-])cc2Cl)C=C1C(=O)Nc1cccc(Cl)c1,810.0,
CHEMBL4470346,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCN2CCCCC2)c2ccc(Cl)cc21,5000.0,
CHEMBL4555617,COc1ccc(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](C(N)=O)CSCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N2C)cc1,20000.0,
CHEMBL1442185,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,10000.0,
CHEMBL134204,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH][nH]c(=O)c21,30000.0,
CHEMBL516312,N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,8370.0,
CHEMBL4515873,COc1ccc(-c2cnc3[nH]cc(NC(=O)c4ccncc4)c3c2)cc1OC,12600.0,
CHEMBL4634164,CCCCCC(=O)N[C@H](C(=O)NCc1ccccc1)c1ccc(OCc2ccccc2)cc1,,
CHEMBL1449264,CCCCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,500000.0,
CHEMBL5092408,CN1C[C@H]2C[C@@H](C1)c1ccc(NCc3ccc(O)cc3)c(=O)n1C2,100.0,
CHEMBL3765280,Fc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,16300.0,
CHEMBL3764461,COc1cccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1,20000.0,
CHEMBL3764484,Clc1cccc(-c2noc(/C=C/c3ccc(Br)s3)n2)c1,2500.0,
CHEMBL3335490,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O,,
CHEMBL4638743,CCCCCC(=O)N[C@@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1.O=C(O)C(F)(F)F,16000.0,
CHEMBL4646812,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OCc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,2100.0,
CHEMBL4646913,CCCCCC(=O)N[C@H](C(=O)Nc1ccc(N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4633565,CCCCc1cn(-c2ccc(NC(=O)Nc3ccccc3NS(C)(=O)=O)cc2)nn1,2500.0,
CHEMBL4633761,CCOCc1cn(-c2cccc(S(=O)(=O)Nc3cccc(C(=O)OCC)c3)c2)nn1,4300.0,
CHEMBL3335515,C[C@@H](O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)C(N)=O,98600.0,
CHEMBL3765813,Clc1cccc(-c2nnc(/C=C/c3ccc(-c4ccccc4)s3)o2)c1,,
CHEMBL3763981,O=C(/C=C/c1ccc(-c2ccccc2)s1)Nc1cccc(Cl)c1,400.0,
CHEMBL3810161,O=C(O)Cc1cc(CC(=O)O)cc(-c2ccc(C#CCO)s2)c1,1700.0,
CHEMBL3810405,O=C(O)Cc1cc(CC(=O)O)cc(-c2ccco2)c1,211000.0,
CHEMBL4591917,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3cccc4cnccc34)c2)nn1,2300.0,
CHEMBL4637885,CCOCc1cn(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)nn1,145000.0,
CHEMBL506569,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,500.0,
CHEMBL1901079,NC(=O)C1(N2CCCCC2)CCN(C(=O)CSc2nc3ccccc3o2)CC1,203.0,
CHEMBL4575020,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(Cc2cccnc2)c2ccc(Cl)cc21,5000.0,
CHEMBL4536890,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCF)c2ccc(Cl)cc21,5000.0,
CHEMBL4648145,CC(C)CCc1cn(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)nn1,2500.0,
CHEMBL4640027,CCCCc1cn(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)nn1,10500.0,
CHEMBL2348372,CC(C)(C)C(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCCCC1,800.0,
CHEMBL1173475,O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,35200.0,
CHEMBL2348484,CC1CCCCC1N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C(=O)OC(C)(C)C,300.0,
CHEMBL2440154,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C2\SC(=S)N(c3ccc(OC)cc3)C2=O)cc1)C(N)=O,42500.0,
CHEMBL2440356,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C2\SC(=O)N(CCO)C2=O)cc1)C(N)=O,50000.0,
CHEMBL4640656,CCCCCC(=O)N[C@H](C(=O)Nc1ccc2[nH]ncc2c1)c1ccc(OCc2ccccc2)cc1,,
CHEMBL4634206,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL4640386,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(CN)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,4900.0,
CHEMBL4642710,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccccc2-c2ccccc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,24000.0,
CHEMBL5202407,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1cccc(Sc2ccc([N+](=O)[O-])cc2)c1,300.0,
CHEMBL3765560,Brc1ccc(-c2nnc(/C=C/c3ccc(Br)s3)o2)cc1,10900.0,
CHEMBL4636692,O=C(N[C@@H](CO)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,19810.0,
CHEMBL4641720,O=C(N[C@@H](Cc1cccc(O)c1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,14470.0,
CHEMBL4645844,O=C(NCCO)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,,
CHEMBL4635939,CCCCCC(=O)N[C@H](C(=O)NCCCCCCNC(=N)N)c1ccc(OCc2ccccc2)cc1,7700.0,
CHEMBL4640965,CCCCCC(=O)N[C@H](C(=O)NCCCCCCN)c1ccc(OCc2ccccc2)cc1,,
CHEMBL4860444,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)NCc1ccc(CN)cc1)c1ccc(OCc2ccccc2)cc1,300.0,
CHEMBL3741422,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,400.0,
CHEMBL4858851,N/C(=N\O)c1cccc(-c2ccc3c(c2)c2cc(-c4cccc(/C(N)=N/O)c4)ccc2n3Cc2cc(F)cc(Br)c2)c1,1500.0,
CHEMBL3628263,N=C(N)c1ccc([C@H](NC(=O)c2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)cc1,,
CHEMBL3628265,CC(=O)Nc1ccc(C[C@H](NC(=O)c2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)cc1,,
CHEMBL3628266,NCCCC[C@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccccc1)C(=O)N[C@H](C(N)=O)c1ccccc1,,
CHEMBL3628270,N=C(N)c1cccc(C[C@H](NC(=O)c2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)c1,3070.0,
CHEMBL3628278,N=C(N)c1ccc(C[C@H](NC(=O)CCc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)cc1,260.0,
CHEMBL3628279,N=C(N)c1cccc(C[C@H](NC(=O)CCc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)c1,4110.0,
